snapshot_date,season,team,conf,games,record,adj_oe,adj_de,barthag,adj_tempo,efg_off,efg_def,tor_off,tor_def,orb_off,drb_def,ftr_off,ftr_def,wab,source_url
2025-11-28,2026,Drake,MVC,5,2–30–0,98.7294,104.413,0.3455227,68.724,46.4296,46.765,13.518,14.6309,26.5298,30.8177,29.0306,21.81,-2.2231,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Drexel,CAA,7,3–40–0,102.7238,109.8238,0.3176239,66.5329,47.2281,49.5137,18.0195,15.4274,36.944,28.198,32.4253,41.326,-2.9291,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Duke,ACC,8,8–00–0,123.219,86.62,0.98302,70.9148,60.71,40.01,14.454,20.168,38.625,25.848,42.768,24.015,2.23,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Duquesne,A10,6,4–20–0,107.8159,104.7138,0.5824143,75.321,57.728,49.4133,20.2281,19.3103,30.02,31.82,42.674,52.3351,-1.1143,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,East Carolina,Amer,6,1–50–0,93.7336,109.6232,0.141233,72.0105,42.2351,56.3311,20.0278,16.3235,30.3195,26.97,46.535,37.8216,-3.4312,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,East Tennessee St.,SC,5,4–10–0,104.721,103.5119,0.5331163,68.4253,55.367,46.15,16.512,23.311,31.7156,31.6198,36.817,36.8197,-0.7112,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,East Texas A&M,Slnd,5,2–30–0,97.7303,109.3227,0.2156283,71.3134,50.7176,54.1266,20.8304,22.422,23.8337,33.5238,30.9277,47.2326,-1.8197,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Eastern Illinois,OVC,6,1–50–0,94.4332,108.32,0.1694311,68.0264,44.3325,56.4313,21.5324,17.3191,22.7344,41.4355,36.2181,34.5146,-2.4247,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Eastern Kentucky,ASun,5,0–50–0,101.9248,117.9337,0.1574317,71.8111,48.1253,57.1326,19.4263,14.5315,30.7185,34.1258,30.4289,37.7214,-3.5315,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Eastern Michigan,MAC,8,5–30–0,102.3245,101.182,0.5338162,68.6242,48.8233,49.1126,18.6228,18.2151,31.6158,28.3103,30.3293,26.938,-0.7109,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Eastern Washington,BSky,6,0–60–0,106.9175,113.9302,0.3235238,70.8155,51.9148,58.8346,21.0308,16.0247,26.0304,29.6144,30.7283,34.5146,-3.6317,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Elon,CAA,5,3–20–0,119.541,115.2314,0.6052134,70.2184,56.447,56.5317,14.762,15.8259,35.869,33.9253,34.5217,35.016,-0.8117,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Evansville,MVC,6,1–50–0,100.5276,114.4307,0.1835307,69.2221,44.8319,57.9339,18.1204,18.6129,26.929,36.0296,41.394,38.1218,-3.3309,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,FIU,CUSA,4,1–30–0,103.7225,108.1196,0.3842215,74.335,45.8302,52.8224,15.072,20.168,33.1125,38.9343,27.9322,36.8197,-1.5173,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Fairfield,MAAC,7,4–30–0,106.2183,114.831,0.2908248,70.7158,46.8291,53.1235,13.927,15.5268,31.915,26.662,30.0297,32.4105,-1.9206,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Fairleigh Dickinson,NEC,6,0–60–0,101.1267,124.1362,0.087035,71.7117,46.7294,59.2348,18.9242,15.925,29.3224,30.216,31.5267,42.528,-4.2344,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Florida,SEC,7,5–20–0,117.353,89.45,0.958112,74.83,50.1196,42.311,19.1254,15.0295,41.98,23.823,42.768,41.7266,0.731,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Florida A&M,SWAC,4,0–40–0,88.6362,109.9241,0.0779351,73.849,39.9361,56.6319,23.8357,18.6129,28.3255,42.9362,39.1119,47.6329,-2.0215,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Florida Atlantic,Amer,6,4–20–0,117.848,110.1249,0.6842108,67.927,53.3115,51.7194,16.813,15.8259,34.0104,30.9182,31.5267,32.9113,-0.9122,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Florida Gulf Coast,ASun,7,4–30–0,110.2129,112.4278,0.4449184,72.0105,52.0144,55.2289,15.072,17.9171,36.258,28.4106,33.9227,45.0308,-1.7187,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Florida St.,ACC,7,5–20–0,108.0157,98.656,0.739193,76.78,51.1164,47.483,15.178,26.01,32.6133,34.6263,32.9245,41.7266,-0.3483,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Fordham,A10,4,2–20–0,99.2286,108.5207,0.2616261,64.6356,43.9328,49.6139,13.518,15.0295,35.869,25.238,24.3346,24.519,-1.8193,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Fresno St.,MWC,7,5–20–0,105.9186,102.7105,0.5861142,70.6162,54.88,50.0145,18.9242,23.78,28.824,32.8219,38.114,31.489,-1.3156,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Furman,SC,6,2–40–0,104.1216,108.5206,0.3836216,68.0264,52.813,54.0262,21.0308,14.3325,30.8182,27.179,28.132,27.444,-2.6261,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Gardner Webb,BSth,7,0–70–0,91.8348,123.7361,0.0312364,75.026,46.13,58.8346,22.6347,15.7264,25.132,36.3304,32.9245,35.5168,-4.7354,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,George Mason,A10,6,6–00–0,113.292,96.738,0.859946,66.2333,53.997,43.721,16.0107,20.363,36.55,28.8121,48.92,30.169,0.4839,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,George Washington,A10,8,6–20–0,121.926,104.7137,0.851651,73.462,59.715,49.0125,18.1204,17.8173,36.258,28.095,48.92,34.2142,-0.7107,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Georgetown,BE,7,5–20–0,110.3127,105.2148,0.6309124,70.5166,48.3248,48.1103,12.76,19.3103,31.7156,28.5109,46.436,44.2299,-0.2174,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Georgia,SEC,7,6–10–0,116.16,97.648,0.879636,77.65,53.0122,43.926,14.346,23.87,39.121,35.0278,41.295,28.051,0.066,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Georgia Southern,SB,7,2–50–0,102.2246,110.5253,0.2876251,75.124,48.4245,51.2183,16.9136,19.976,27.4274,39.3345,41.491,42.528,-3.7322,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Georgia St.,SB,7,0–70–0,89.7358,108.621,0.1002345,70.5166,38.9362,51.5189,19.8275,17.5183,26.7293,36.3304,32.2258,33.6129,-5.2363,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Georgia Tech,ACC,7,5–20–0,92.8342,93.019,0.4940168,73.074,47.4276,42.311,20.7299,19.784,32.3143,27.072,34.0224,31.489,-0.9129,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Gonzaga,WCC,8,7–10–0,120.139,89.14,0.96874,72.877,55.855,45.136,14.138,21.44,37.932,24.732,28.3318,37.5209,2.06,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Grambling St.,SWAC,6,2–40–0,104.8208,111.627,0.3278233,68.9234,50.319,55.6301,21.6327,21.637,25.9307,37.6326,47.43,47.733,-2.1221,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Grand Canyon,MWC,7,4–30–0,104.022,99.57,0.6228127,70.7158,49.5214,50.416,18.7236,19.878,33.3115,22.912,40.899,37.6211,-1.3161,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Green Bay,Horz,7,2–50–0,105.3197,112.8287,0.3132241,65.9339,47.9261,55.2289,14.87,11.6363,23.534,27.28,42.576,45.9318,-2.5255,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Hampton,CAA,7,2–50–0,100.7272,114.0303,0.1937298,66.6326,44.2326,52.5216,18.8239,17.3191,35.475,33.9253,38.5131,40.1242,-3.6318,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Harvard,Ivy,7,3–40–0,103.4231,112.7283,0.2720258,65.8343,54.88,54.5277,19.326,18.0162,24.633,27.588,30.1296,26.837,-3.13,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Hawaii,BW,7,5–20–0,103.523,92.012,0.794975,73.656,52.5135,42.29,20.6295,18.0162,36.061,23.719,52.96,43.629,-1.1147,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,High Point,BSth,6,5–10–0,122.224,107.4184,0.814569,72.684,56.739,48.4112,11.82,22.617,31.2169,37.8329,42.378,40.9255,-0.2277,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Hofstra,CAA,5,2–30–0,103.3234,106.7169,0.4074205,71.8111,50.2192,50.9176,17.3161,20.458,31.3163,33.3237,32.3257,44.9307,-1.8201,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Holy Cross,Pat,7,1–60–0,96.9317,115.5317,0.1171342,67.1302,50.0202,57.1326,18.9242,13.6339,20.0361,26.051,27.2326,27.241,-4.134,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Houston,B12,8,7–10–0,115.763,89.77,0.949017,65.4346,50.0202,42.414,14.346,20.458,38.527,30.5168,22.5355,40.7252,1.119,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Houston Christian,Slnd,4,2–20–0,98.3296,111.026,0.1988294,65.5345,54.783,55.5295,17.0141,18.1156,27.1282,20.52,27.5324,24.217,-1.6175,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Howard,MEAC,6,2–40–0,95.6324,111.5268,0.1459324,71.8111,47.3279,56.5317,20.6295,22.224,30.02,31.319,39.811,40.7252,-2.6257,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,IU Indy,Horz,7,1–60–0,107.5162,123.2356,0.171931,82.41,52.4139,60.936,16.7127,20.168,27.7265,38.9343,21.7359,45.8317,-4.3347,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Idaho,BSky,5,2–30–0,111.8109,109.2226,0.5660152,67.1302,50.2192,54.5277,16.813,13.3352,30.8182,24.834,36.2181,37.0201,-1.719,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Idaho St.,BSky,6,2–40–0,110.912,103.7122,0.683911,64.2358,52.6134,48.4112,22.3339,17.5183,34.31,36.0296,41.096,30.067,-1.6179,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Illinois,B10,8,6–20–0,122.322,96.637,0.93742,71.5123,55.367,46.765,14.243,12.3357,39.518,23.213,34.7209,19.53,0.4343,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Illinois Chicago,MVC,6,3–30–0,106.7177,111.8272,0.3691224,71.4127,50.1196,49.5137,20.7299,20.458,39.816,40.035,52.29,36.5192,-2.1216,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Illinois St.,MVC,7,5–20–0,108.7142,99.163,0.743391,69.0227,51.316,48.01,13.317,13.8335,26.929,22.27,40.6101,35.016,-0.9127,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Incarnate Word,Slnd,4,1–30–0,111.6114,120.9349,0.2859252,67.927,49.6212,57.8335,12.76,14.2327,27.0285,36.2302,33.9227,49.5339,-1.5171,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Indiana,B10,6,6–00–0,119.343,92.917,0.946519,69.9198,58.324,41.65,14.346,19.493,31.8152,27.892,42.082,31.897,0.732,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Indiana St.,MVC,7,3–40–0,98.9288,103.512,0.3724221,74.139,47.5274,47.179,19.0247,18.414,25.5314,38.0332,26.2336,24.821,-2.424,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Iona,MAAC,7,5–20–0,109.1141,106.4163,0.571115,76.113,54.294,48.7122,16.7127,16.423,28.0259,33.8248,32.6251,33.2122,-1.0137,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Iowa,B10,7,7–00–0,123.914,96.334,0.947718,65.4346,60.99,50.0145,15.178,23.96,33.9105,25.745,54.52,34.5146,1.118,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Iowa St.,B12,7,7–00–0,128.25,97.241,0.960311,71.5123,59.22,48.5117,13.01,25.82,36.648,29.5141,34.0224,29.965,1.79,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Jackson St.,SWAC,7,1–60–0,90.2356,105.315,0.1442329,71.3134,42.8346,58.6343,21.0308,14.8302,22.1352,41.7357,21.8358,38.6223,-2.4243,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Jacksonville,ASun,6,2–40–0,97.3311,109.3228,0.2074289,67.1302,48.3248,52.7219,20.8304,16.3235,28.425,32.5213,29.83,50.0341,-2.1219,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Jacksonville St.,CUSA,4,1–30–0,92.934,100.275,0.2941246,66.9313,43.4336,47.077,18.6228,15.3281,27.7265,23.618,35.0206,39.4232,-2.4241,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,James Madison,SB,7,4–30–0,115.568,117.9336,0.4414185,68.0264,55.66,50.0145,17.2155,14.7304,31.0175,34.9274,30.0297,43.9296,-1.8196,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Kansas,B12,8,6–20–0,117.254,90.91,0.949016,69.8205,53.7103,42.716,16.6123,12.136,29.0233,25.339,36.9169,30.875,1.216,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Kansas St.,B12,7,5–20–0,117.451,102.094,0.834362,76.113,59.518,53.3239,19.0247,18.8122,32.1144,29.5141,30.3293,35.5168,0.3049,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Kennesaw St.,CUSA,5,3–20–0,111.5115,114.5308,0.4251193,76.69,52.314,51.5189,18.5224,16.8216,36.061,30.5168,52.58,59.7365,-1.316,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Kent St.,MAC,7,6–10–0,112.0107,107.4183,0.6184129,75.026,56.249,53.7258,18.3215,18.1156,37.932,30.6173,48.226,40.2243,-0.3786,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Kentucky,SEC,7,5–20–0,120.835,93.22,0.951515,72.587,58.226,42.17,14.66,15.4274,35.772,21.13,26.9331,26.43,-0.2378,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,LIU,NEC,7,4–30–0,101.3258,109.8236,0.2847253,72.493,52.813,53.3239,21.5324,18.5135,32.5135,37.0317,38.2138,33.0117,-1.114,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,LSU,SEC,6,6–00–0,121.628,100.477,0.900029,71.4127,59.617,44.432,15.178,13.7337,36.355,26.051,49.019,26.634,0.3746,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,La Salle,A10,6,2–40–0,101.2261,107.8189,0.3260236,67.1302,47.1282,53.3239,20.5292,18.414,35.18,31.5196,38.7128,23.312,-2.7274,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Lafayette,Pat,6,0–60–0,101.6254,117.4333,0.1604315,70.2184,46.4296,56.231,18.2212,15.2287,27.1282,38.2335,35.4197,33.5128,-4.2345,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Lamar,Slnd,4,2–20–0,101.3259,101.08,0.5074165,68.0264,46.2299,50.0145,16.813,19.3103,35.083,31.9204,19.5363,52.5352,-1.0135,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Le Moyne,NEC,6,2–40–0,102.0247,115.9322,0.1871302,70.3175,53.5111,53.0231,21.833,14.7304,29.3224,28.8121,37.4157,28.956,-3.0296,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Lehigh,Pat,7,1–60–0,96.9316,110.225,0.1867303,69.8205,46.8291,50.416,17.8185,18.3144,20.7356,37.1319,36.6176,37.7214,-3.7325,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Liberty,CUSA,5,3–20–0,121.233,113.4293,0.6823113,65.9339,61.07,53.6256,12.33,18.8122,19.3362,34.8267,28.4314,30.373,-1.4168,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Lindenwood,OVC,6,2–40–0,93.6337,105.8157,0.1964296,73.946,42.435,53.4246,20.2281,18.414,29.7215,31.4192,41.886,40.2243,-1.6176,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Lipscomb,ASun,6,2–40–0,100.7274,101.484,0.4782172,72.1101,48.8233,55.1288,19.2255,19.689,29.8209,27.791,22.3356,34.2142,-2.122,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Little Rock,OVC,5,1–40–0,97.2313,115.832,0.1189341,66.7322,48.7236,59.8355,26.0364,18.2151,35.377,34.226,26.6333,36.0183,-2.828,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Long Beach St.,BW,6,0–60–0,102.6241,112.428,0.2582262,70.3175,46.9289,56.4313,19.0247,18.3144,27.6267,27.892,29.6301,48.0333,-4.2342,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Longwood,BSth,6,2–40–0,100.8271,113.5295,0.2033292,72.493,45.2314,57.3329,17.9191,22.323,32.0148,33.2233,43.063,36.2187,-3.2306,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Louisiana,SB,8,1–70–0,92.6343,108.4201,0.1407331,65.1352,43.2338,52.3211,21.4321,16.2243,28.7245,31.1187,31.5267,52.8353,-4.7355,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Louisiana Monroe,SB,6,0–60–0,95.6325,123.636,0.049636,73.751,47.7266,56.9324,18.6228,16.5226,23.0341,38.0332,29.0306,26.634,-5.1359,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Louisiana Tech,CUSA,4,2–20–0,89.3359,99.771,0.2206279,66.7322,40.4358,45.843,18.6228,16.3235,34.31,25.745,30.6287,29.46,-1.2152,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
2025-11-28,2026,Louisville,ACC,7,7–00–0,126.79,94.425,0.96717,73.265,58.324,42.17,14.346,20.267,37.932,23.719,41.689,28.355,1.217,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20251128&top=0&conlimit=All&state=All
